filename,label,type
477_21.55.wav,1,train
1-172649-A-40.wav,0,val
3-162786-A-13.wav,0,test
1484_554.77.wav,1,train
535_60.25.wav,1,test
467_157.23.wav,1,train
4-165845-A-45.wav,0,test
1557_43.34.wav,1,test
648_17.29.wav,1,val
249_511.11.wav,1,val
1541_1.78.wav,1,train
456_199.81.wav,1,train
5-219379-A-11.wav,0,test
916_387.53.wav,1,train
4-194246-A-13.wav,0,train
674_40.07.wav,1,test
1030_53.51.wav,1,train
1547_55.86.wav,1,test
1224_7.94.wav,1,val
1247_425.05.wav,1,val
1058_58.73.wav,1,train
947_147.41.wav,1,val
569_13.98.wav,1,train
199_49.68.wav,1,val
29_20.78.wav,1,train
1583_77.27.wav,1,val
353_0.04.wav,1,train
2-30322-A-12.wav,0,train
579_147.92.wav,1,val
1257_50.64.wav,1,val
5-214869-A-9.wav,0,test
1159_0.16.wav,1,test
5-198891-C-8.wav,0,test
715_376.58.wav,1,train
1-26806-A-1.wav,0,val
1-172649-D-40.wav,0,val
762_15.46.wav,1,test
1036_1.85.wav,1,val
4-183992-A-0.wav,0,train
970_23.25.wav,1,test
683_15.9.wav,1,train
5-234335-A-23.wav,0,train
1473_30.14.wav,1,test
1301_21.44.wav,1,val
466_154.83.wav,1,train
902_69.6.wav,1,train
5-198278-B-7.wav,0,test
446_75.26.wav,1,test
2-117625-A-10.wav,0,test
1167_60.1.wav,1,val
808_53.97.wav,1,train
572_19.12.wav,1,val
669_331.04.wav,1,val
924_0.28.wav,1,val
645_25.26.wav,1,train
1542_60.04.wav,1,test
2-106015-A-44.wav,0,test
1001_21.6.wav,1,train
1395_506.99.wav,1,train
916_448.49.wav,1,train
388_21.15.wav,1,val
3-94342-A-25.wav,0,test
270_36.13.wav,1,train
919_80.12.wav,1,train
1-260640-B-2.wav,0,train
1-88409-A-45.wav,0,train
4-161579-B-40.wav,0,train
1020_0.08.wav,1,train
902_0.23.wav,1,val
1411_30.08.wav,1,val
1336_8.61.wav,1,train
388_0.06.wav,1,train
1265_471.36.wav,1,test
341_31.01.wav,1,test
1487_235.37.wav,1,val
1249_187.3.wav,1,train
1450_73.81.wav,1,test
415_0.03.wav,1,train
4-144083-C-16.wav,0,train
1-172649-E-40.wav,0,val
1-26177-A-43.wav,0,train
2-120587-A-6.wav,0,test
456_159.81.wav,1,train
242_238.93.wav,1,val
869_178.55.wav,1,train
5-186924-A-12.wav,0,test
559_30.07.wav,1,test
1151_100.49.wav,1,train
2-114280-A-0.wav,0,val
478_25.98.wav,1,train
1559_0.05.wav,1,train
3-155584-A-14.wav,0,val
1346_2.62.wav,1,val
808_164.04.wav,1,val
5-259169-A-5.wav,0,val
5-188945-A-45.wav,0,train
81_51.29.wav,1,val
43_20.24.wav,1,val
4-170247-B-12.wav,0,test
552_22.68.wav,1,test
3-110913-D-7.wav,0,train
5-242711-A-9.wav,0,train
926_83.62.wav,1,test
152_0.8.wav,1,test
1424_100.27.wav,1,train
1087_43.97.wav,1,test
3-126358-B-3.wav,0,train
749_136.58.wav,1,train
771_28.22.wav,1,val
343_169.84.wav,1,test
1301_78.14.wav,1,train
3-123086-A-28.wav,0,train
5-220955-A-40.wav,0,val
241_50.08.wav,1,val
3-151557-B-28.wav,0,train
5-238492-A-23.wav,0,test
923_465.84.wav,1,train
1-18631-A-23.wav,0,val
5-177957-C-40.wav,0,test
887_232.32.wav,1,train
3-118194-A-33.wav,0,test
3-142005-A-10.wav,0,test
5-194899-B-3.wav,0,train
1484_301.1.wav,1,val
2-7321-A-33.wav,0,train
3-166125-A-23.wav,0,test
144_47.34.wav,1,val
688_16.48.wav,1,test
1452_30.08.wav,1,train
4-170078-A-1.wav,0,test
1-30709-C-23.wav,0,val
157_10.09.wav,1,train
1323_30.07.wav,1,val
2-102852-A-11.wav,0,val
1249_44.51.wav,1,train
3-157487-A-10.wav,0,test
1331_73.72.wav,1,train
1059_19.36.wav,1,test
3-123224-A-19.wav,0,val
619_31.02.wav,1,test
3-134699-B-16.wav,0,train
3-58772-A-42.wav,0,test
178_127.28.wav,1,test
507_45.38.wav,1,val
42_25.66.wav,1,test
2-110417-A-28.wav,0,val
1132_76.94.wav,1,train
172_25.15.wav,1,train
1286_9.53.wav,1,test
1563_227.47.wav,1,train
86_37.51.wav,1,train
3-51909-B-42.wav,0,val
2-70367-A-33.wav,0,train
4-130891-A-7.wav,0,train
5-150409-A-42.wav,0,test
1408_10.11.wav,1,train
5-261433-A-15.wav,0,test
444_97.46.wav,1,train
716_0.65.wav,1,val
1-36402-A-23.wav,0,val
4-234879-A-6.wav,0,test
4-183882-B-28.wav,0,train
2-95258-A-1.wav,0,test
124_0.05.wav,1,train
3-110913-C-7.wav,0,test
5-179866-A-43.wav,0,train
1032_51.15.wav,1,train
1364_77.15.wav,1,val
1-18755-A-4.wav,0,val
2-32515-B-4.wav,0,test
1071_75.26.wav,1,test
979_31.81.wav,1,test
2-117330-A-28.wav,0,train
1-40621-A-28.wav,0,val
512_463.43.wav,1,train
318_15.77.wav,1,test
1363_242.77.wav,1,train
1380_30.08.wav,1,test
875_36.1.wav,1,test
1-181071-B-40.wav,0,val
1452_20.08.wav,1,val
3-138114-A-22.wav,0,test
1057_302.74.wav,1,train
2-102414-G-17.wav,0,train
334_69.81.wav,1,train
3-160993-A-3.wav,0,test
4-163608-B-16.wav,0,test
856_65.62.wav,1,train
2-118964-A-0.wav,0,test
1-77241-A-3.wav,0,train
1238_39.32.wav,1,train
4-99193-A-4.wav,0,train
3-170015-A-0.wav,0,test
1-43807-C-47.wav,0,train
700_7.76.wav,1,test
169_81.0.wav,1,test
2-82367-A-10.wav,0,train
139_113.13.wav,1,train
916_100.11.wav,1,test
1188_44.94.wav,1,val
672_154.82.wav,1,train
364_1.09.wav,1,val
691_230.6.wav,1,train
3-151206-A-23.wav,0,test
1522_13.21.wav,1,train
1-24524-C-19.wav,0,val
5-243025-A-25.wav,0,test
564_16.12.wav,1,test
821_40.05.wav,1,test
1-39937-A-28.wav,0,val
2-101676-A-10.wav,0,val
216_10.78.wav,1,train
1086_13.89.wav,1,train
768_40.09.wav,1,val
4-172143-A-13.wav,0,train
1361_275.22.wav,1,train
1109_249.82.wav,1,val
133_25.47.wav,1,test
1-260640-C-2.wav,0,val
2-76408-D-22.wav,0,val
621_97.84.wav,1,train
56_1.59.wav,1,train
5-244315-B-6.wav,0,train
1-18755-B-4.wav,0,val
1479_5.75.wav,1,test
2-68595-B-15.wav,0,val
593_80.04.wav,1,train
5-187201-A-4.wav,0,test
5-214759-B-5.wav,0,test
1385_44.03.wav,1,train
1285_198.16.wav,1,test
765_30.38.wav,1,train
2-84965-A-23.wav,0,test
414_76.35.wav,1,test
154_53.16.wav,1,train
129_430.22.wav,1,train
977_129.37.wav,1,train
669_54.68.wav,1,train
423_218.38.wav,1,val
1470_158.23.wav,1,train
755_40.09.wav,1,val
1128_421.13.wav,1,train
1474_12.97.wav,1,train
1-61261-A-44.wav,0,train
545_9.91.wav,1,test
959_90.08.wav,1,test
3_82.67.wav,1,train
5-215179-A-13.wav,0,test
3-134699-C-16.wav,0,val
735_128.04.wav,1,test
1-76831-A-42.wav,0,val
701_32.08.wav,1,train
745_90.08.wav,1,val
162_63.29.wav,1,train
4-218304-B-25.wav,0,val
2-125520-A-43.wav,0,test
1052_29.46.wav,1,val
855_8.75.wav,1,test
1522_3.21.wav,1,train
371_70.04.wav,1,train
3-253084-D-2.wav,0,test
830_40.07.wav,1,test
498_31.23.wav,1,train
1-19501-A-7.wav,0,test
458_10.12.wav,1,train
361_169.6.wav,1,test
544_29.56.wav,1,test
1384_83.83.wav,1,train
5-202795-A-3.wav,0,test
2-99955-C-7.wav,0,val
797_42.5.wav,1,train
877_39.07.wav,1,train
941_7.35.wav,1,train
1-21189-A-10.wav,0,test
89_10.03.wav,1,val
978_30.08.wav,1,train
450_50.1.wav,1,train
1556_40.78.wav,1,test
361_159.6.wav,1,val
4-120160-A-5.wav,0,train
466_555.38.wav,1,train
472_74.93.wav,1,test
4-186693-A-17.wav,0,test
5-169983-A-5.wav,0,test
4-144083-B-16.wav,0,train
1039_91.95.wav,1,test
1-75162-A-9.wav,0,train
440_154.27.wav,1,train
1270_26.05.wav,1,test
5-117120-A-42.wav,0,train
162_128.08.wav,1,val
2-18766-A-12.wav,0,val
190_15.76.wav,1,val
1043_29.93.wav,1,test
362_96.52.wav,1,train
846_36.71.wav,1,train
778_7.45.wav,1,test
921_115.07.wav,1,val
2-166644-A-2.wav,0,train
2-104877-A-3.wav,0,test
1-76831-B-42.wav,0,val
514_2.4.wav,1,train
982_324.22.wav,1,train
99_64.17.wav,1,train
5-263831-B-6.wav,0,val
4-182795-A-14.wav,0,train
1-155858-B-25.wav,0,val
664_0.4.wav,1,test
1-56233-A-9.wav,0,val
267_22.26.wav,1,test
3-197435-B-22.wav,0,train
4-161100-A-47.wav,0,train
1092_103.38.wav,1,train
5-199284-B-45.wav,0,val
1498_568.43.wav,1,train
1-12654-A-15.wav,0,test
611_60.39.wav,1,val
1275_59.41.wav,1,test
3-140199-C-8.wav,0,test
2-78799-A-47.wav,0,test
5-179496-A-16.wav,0,train
4-182395-A-0.wav,0,train
866_48.27.wav,1,test
201_20.65.wav,1,test
529_60.13.wav,1,test
529_10.13.wav,1,test
2-82274-B-5.wav,0,test
2-122104-A-0.wav,0,train
3-164120-A-11.wav,0,val
432_40.43.wav,1,train
1566_110.03.wav,1,train
1089_80.26.wav,1,train
380_159.33.wav,1,train
3-157149-A-10.wav,0,test
5-180156-C-43.wav,0,val
65_97.98.wav,1,train
561_90.03.wav,1,train
1286_38.25.wav,1,test
725_3.34.wav,1,test
3-51731-B-42.wav,0,test
657_4.81.wav,1,train
4-193480-B-40.wav,0,val
296_117.83.wav,1,test
1131_89.58.wav,1,train
65_87.98.wav,1,val
254_55.16.wav,1,train
487_60.24.wav,1,train
2-107228-A-44.wav,0,test
462_30.13.wav,1,val
907_17.28.wav,1,train
542_159.08.wav,1,train
706_110.7.wav,1,train
283_55.78.wav,1,test
934_46.48.wav,1,val
3-246513-B-16.wav,0,train
308_22.87.wav,1,val
3-154758-A-44.wav,0,test
1008_100.08.wav,1,test
300_108.68.wav,1,train
1346_12.62.wav,1,test
1146_73.11.wav,1,test
1176_75.69.wav,1,test
1197_269.78.wav,1,train
1128_675.85.wav,1,val
4-205526-B-23.wav,0,train
1538_30.72.wav,1,test
490_354.57.wav,1,train
855_39.22.wav,1,val
570_25.37.wav,1,train
2-103423-A-3.wav,0,val
1-50623-A-15.wav,0,train
250_0.04.wav,1,train
351_0.23.wav,1,test
1110_143.87.wav,1,train
5-189795-A-4.wav,0,train
1463_72.21.wav,1,train
133_35.47.wav,1,train
139_143.13.wav,1,val
1421_51.47.wav,1,train
16_92.84.wav,1,train
4-163606-A-16.wav,0,train
4-250869-B-2.wav,0,train
1496_32.71.wav,1,test
1020_30.08.wav,1,test
4-184235-A-28.wav,0,test
5-210540-A-13.wav,0,test
1583_434.95.wav,1,val
1-69760-A-16.wav,0,val
5-188606-A-33.wav,0,train
258_210.08.wav,1,train
777_54.17.wav,1,train
918_110.52.wav,1,train
1-40967-A-28.wav,0,train
504_20.42.wav,1,test
591_50.03.wav,1,test
639_67.86.wav,1,val
5-215634-A-17.wav,0,val
1217_10.08.wav,1,train
1358_70.04.wav,1,val
618_110.16.wav,1,train
1171_28.67.wav,1,test
1502_16.54.wav,1,test
1396_63.95.wav,1,train
371_50.04.wav,1,train
1384_58.17.wav,1,train
404_50.07.wav,1,val
974_32.18.wav,1,train
1001_61.6.wav,1,test
3-130998-B-28.wav,0,val
122_5.2.wav,1,val
121_201.55.wav,1,train
4-187504-B-17.wav,0,val
1313_1081.51.wav,1,test
5-156999-A-19.wav,0,test
3-151557-A-28.wav,0,test
3-180256-A-0.wav,0,test
2-28314-A-12.wav,0,train
728_300.81.wav,1,train
848_48.13.wav,1,val
1500_28.89.wav,1,train
136_20.81.wav,1,train
384_80.45.wav,1,val
68_263.16.wav,1,val
2-96460-A-1.wav,0,val
3-253084-A-2.wav,0,test
2-52001-B-28.wav,0,train
2-209471-A-25.wav,0,val
1328_10.11.wav,1,train
535_50.0.wav,1,train
1517_123.8.wav,1,test
1-100032-A-0.wav,0,val
277_380.86.wav,1,test
643_50.05.wav,1,train
1-34119-A-1.wav,0,test
5-217186-A-16.wav,0,test
923_485.84.wav,1,train
92_46.37.wav,1,test
377_45.61.wav,1,test
4-90014-B-42.wav,0,val
1563_197.47.wav,1,test
5-235507-A-44.wav,0,train
438_30.08.wav,1,val
3-124795-A-28.wav,0,test
867_0.08.wav,1,test
2-72547-B-14.wav,0,test
585_10.03.wav,1,train
391_56.22.wav,1,test
5-256452-A-5.wav,0,train
952_208.8.wav,1,train
328_110.18.wav,1,val
3-246513-A-16.wav,0,test
1152_180.13.wav,1,train
134_74.07.wav,1,train
5-117122-A-42.wav,0,test
1-61252-A-11.wav,0,train
3-166326-A-15.wav,0,train
4-182839-A-17.wav,0,train
921_57.1.wav,1,train
1036_11.85.wav,1,train
1327_27.41.wav,1,train
875_24.19.wav,1,train
1260_66.02.wav,1,train
5-207781-A-17.wav,0,test
69_146.48.wav,1,train
1233_64.46.wav,1,val
1123_406.8.wav,1,val
965_89.21.wav,1,val
440_114.27.wav,1,train
4-168868-A-17.wav,0,train
1429_19.69.wav,1,val
4-133047-A-5.wav,0,train
1318_207.37.wav,1,train
282_51.59.wav,1,test
652_145.1.wav,1,test
203_65.46.wav,1,val
2-83934-A-5.wav,0,train
4-188293-A-15.wav,0,train
347_81.14.wav,1,val
1031_22.52.wav,1,train
429_84.47.wav,1,test
3-144891-B-19.wav,0,train
600_241.99.wav,1,train
959_0.08.wav,1,train
529_40.13.wav,1,train
4-156993-A-19.wav,0,train
564_36.12.wav,1,train
1-223162-A-25.wav,0,train
1240_49.27.wav,1,val
1303_237.46.wav,1,train
277_105.86.wav,1,train
203_55.46.wav,1,train
1557_23.34.wav,1,val
605_154.61.wav,1,test
79_234.2.wav,1,train
3-127890-A-9.wav,0,val
925_20.04.wav,1,train
382_228.75.wav,1,test
1375_94.6.wav,1,train
1287_10.24.wav,1,train
5-200329-B-8.wav,0,test
626_69.8.wav,1,train
1410_357.28.wav,1,test
982_171.29.wav,1,val
341_41.01.wav,1,train
654_269.46.wav,1,test
5-177957-D-40.wav,0,train
2-122616-A-14.wav,0,train
5-213836-B-9.wav,0,train
153_84.91.wav,1,test
2-109371-A-16.wav,0,train
735_203.57.wav,1,test
5-237499-A-4.wav,0,val
18_28.5.wav,1,test
2-158746-C-2.wav,0,train
541_66.12.wav,1,val
1-34119-B-1.wav,0,val
978_40.08.wav,1,train
1408_80.11.wav,1,test
5-213855-A-0.wav,0,test
863_50.3.wav,1,test
1448_267.31.wav,1,test
946_11.38.wav,1,train
1325_12.88.wav,1,train
1178_60.24.wav,1,val
4-164064-C-1.wav,0,test
2-81970-B-7.wav,0,train
489_60.09.wav,1,test
442_207.15.wav,1,train
248_20.05.wav,1,val
5-197446-A-7.wav,0,train
1025_42.25.wav,1,train
1105_64.14.wav,1,train
1132_0.72.wav,1,train
5-195710-A-10.wav,0,test
5-161270-B-33.wav,0,train
2-76408-C-22.wav,0,train
370_191.83.wav,1,train
1015_110.12.wav,1,train
177_47.45.wav,1,train
1-24524-A-19.wav,0,train
3-95697-A-5.wav,0,test
1-47923-A-28.wav,0,train
3-197408-B-8.wav,0,test
3-145382-A-1.wav,0,val
1427_245.14.wav,1,test
172_65.21.wav,1,test
2-126433-A-17.wav,0,val
1215_165.24.wav,1,train
1260_29.87.wav,1,test
516_30.17.wav,1,val
3-105235-A-7.wav,0,test
3-129264-A-9.wav,0,train
693_473.03.wav,1,train
1-31482-B-42.wav,0,test
2-69131-A-5.wav,0,train
2-158746-B-2.wav,0,test
1186_50.07.wav,1,val
2-70344-A-33.wav,0,test
5-177614-A-5.wav,0,train
1064_138.4.wav,1,val
847_20.15.wav,1,test
4-176631-A-43.wav,0,train
419_53.15.wav,1,test
211_125.11.wav,1,train
1427_294.25.wav,1,val
1398_165.26.wav,1,train
1559_43.95.wav,1,val
3-103401-B-33.wav,0,train
1111_70.61.wav,1,train
4-167063-C-11.wav,0,train
1-36400-A-23.wav,0,train
122_12.62.wav,1,val
659_370.33.wav,1,train
946_21.38.wav,1,test
3-103050-A-19.wav,0,train
1140_26.07.wav,1,train
1-39835-A-9.wav,0,test
4-159609-B-14.wav,0,train
897_241.0.wav,1,test
559_60.07.wav,1,val
25_65.26.wav,1,train
1274_85.76.wav,1,train
1192_23.69.wav,1,train
296_97.85.wav,1,val
806_72.72.wav,1,train
1-12654-B-15.wav,0,test
3-150979-C-40.wav,0,test
1506_9.46.wav,1,train
250_153.36.wav,1,val
1590_46.91.wav,1,train
1321_20.58.wav,1,test
46_20.07.wav,1,val
1028_105.41.wav,1,val
4-182314-A-7.wav,0,train
1058_10.13.wav,1,val
169_86.91.wav,1,val
3-51376-A-42.wav,0,train
759_118.39.wav,1,val
4-136381-A-9.wav,0,train
698_574.39.wav,1,train
91_102.32.wav,1,train
1590_25.72.wav,1,test
1379_45.44.wav,1,train
4-107117-A-33.wav,0,train
273_822.74.wav,1,val
154_75.44.wav,1,test
409_57.82.wav,1,train
963_10.54.wav,1,val
5-233260-A-23.wav,0,test
5-195518-A-7.wav,0,test
1421_32.04.wav,1,train
334_19.81.wav,1,train
4-213915-B-3.wav,0,train
979_21.2.wav,1,test
1121_2.08.wav,1,train
3-243726-A-43.wav,0,train
1-7456-A-13.wav,0,val
1257_0.64.wav,1,val
1215_125.24.wav,1,train
1128_553.69.wav,1,train
1304_104.98.wav,1,val
1011_10.06.wav,1,test
910_80.33.wav,1,train
1-17742-A-12.wav,0,test
128_2092.69.wav,1,train
3-159445-A-45.wav,0,test
318_55.77.wav,1,train
1-91359-A-11.wav,0,train
452_117.98.wav,1,test
928_0.76.wav,1,test
5-251971-A-47.wav,0,val
4-188287-A-9.wav,0,val
3-140199-A-8.wav,0,train
4-181628-A-17.wav,0,test
3-112397-A-9.wav,0,train
1-4211-A-12.wav,0,train
497_114.35.wav,1,test
354_25.14.wav,1,test
768_0.09.wav,1,test
4-144085-A-16.wav,0,test
1327_46.43.wav,1,test
559_10.07.wav,1,test
725_90.45.wav,1,train
2-103428-A-3.wav,0,train
5-235874-A-28.wav,0,train
3-127890-C-9.wav,0,test
247_102.93.wav,1,train
1-73585-A-7.wav,0,val
200_90.03.wav,1,test
344_105.17.wav,1,val
1-94036-A-22.wav,0,val
796_20.11.wav,1,train
2-95035-A-1.wav,0,train
1238_49.32.wav,1,train
3-95695-A-5.wav,0,val
1091_77.27.wav,1,train
581_0.5.wav,1,train
868_10.9.wav,1,train
4-178402-A-43.wav,0,train
1092_293.38.wav,1,train
571_31.86.wav,1,test
345_8.41.wav,1,train
302_187.18.wav,1,val
2-160128-A-7.wav,0,val
1039_57.58.wav,1,train
1109_68.64.wav,1,val
46_0.07.wav,1,test
781_378.76.wav,1,test
2-166644-B-2.wav,0,test
652_95.12.wav,1,val
310_55.08.wav,1,train
1560_38.1.wav,1,val
929_72.13.wav,1,train
1-5996-A-6.wav,0,val
503_94.46.wav,1,test
1375_73.74.wav,1,val
577_79.41.wav,1,test
1527_92.55.wav,1,val
3-62878-A-42.wav,0,test
144_37.34.wav,1,val
834_329.05.wav,1,val
4-163264-A-10.wav,0,train
5-197118-A-45.wav,0,test
2-109231-C-9.wav,0,val
308_8.39.wav,1,train
284_62.37.wav,1,test
1498_1106.85.wav,1,train
5-208810-B-11.wav,0,train
2-52085-A-4.wav,0,test
2-209474-A-25.wav,0,train
5-195557-A-19.wav,0,val
767_47.27.wav,1,train
804_32.27.wav,1,val
1064_36.95.wav,1,val
1280_63.46.wav,1,test
415_20.03.wav,1,train
3-164594-A-15.wav,0,val
728_34.75.wav,1,val
3-157695-A-0.wav,0,train
684_74.65.wav,1,val
1-17808-A-12.wav,0,val
223_30.08.wav,1,train
4-161303-A-5.wav,0,train
1-51805-G-33.wav,0,train
1-59102-A-13.wav,0,test
2-98866-A-47.wav,0,val
569_23.98.wav,1,val
4-182314-B-7.wav,0,test
4-111671-B-42.wav,0,train
1-80840-A-13.wav,0,train
1062_184.12.wav,1,train
1-40730-A-1.wav,0,train
317_36.15.wav,1,train
1258_96.21.wav,1,test
541_106.12.wav,1,val
1469_60.21.wav,1,train
797_99.1.wav,1,val
21_86.45.wav,1,train
759_84.43.wav,1,train
400_60.75.wav,1,test
494_62.18.wav,1,train
1575_91.54.wav,1,train
860_35.59.wav,1,val
1-22882-A-44.wav,0,test
1215_20.03.wav,1,test
592_40.99.wav,1,train
2-102414-F-17.wav,0,test
2-100786-A-1.wav,0,val
3-163288-A-1.wav,0,train
1279_98.1.wav,1,test
5-213802-A-12.wav,0,test
5-156026-A-4.wav,0,test
1385_54.03.wav,1,val
3-104761-A-7.wav,0,train
937_274.51.wav,1,val
4-251959-A-47.wav,0,train
1585_175.3.wav,1,train
474_40.23.wav,1,train
811_8.65.wav,1,val
2-37806-A-40.wav,0,train
1347_80.26.wav,1,test
1545_36.6.wav,1,train
3-71964-A-4.wav,0,val
1000_24.06.wav,1,test
1441_0.14.wav,1,train
830_30.07.wav,1,train
5-194899-C-3.wav,0,test
1-115521-A-19.wav,0,test
1114_58.51.wav,1,val
586_26.61.wav,1,train
918_100.52.wav,1,train
626_36.14.wav,1,train
1491_58.85.wav,1,test
5-213836-A-9.wav,0,test
651_97.86.wav,1,train
443_199.56.wav,1,test
973_346.86.wav,1,train
1091_87.27.wav,1,train
1274_55.76.wav,1,train
513_203.54.wav,1,train
3-146964-A-5.wav,0,train
1542_40.04.wav,1,train
3-154926-B-40.wav,0,val
926_288.11.wav,1,train
1-76831-C-42.wav,0,train
122_32.75.wav,1,train
611_25.0.wav,1,train
1374_59.63.wav,1,train
846_46.71.wav,1,val
2-71162-A-1.wav,0,train
684_108.91.wav,1,test
275_74.26.wav,1,val
366_35.75.wav,1,train
5-219379-B-11.wav,0,train
100_135.15.wav,1,train
237_30.03.wav,1,train
1027_179.25.wav,1,test
1227_113.54.wav,1,val
683_55.04.wav,1,train
180_23.19.wav,1,train
2-60900-A-22.wav,0,train
2-209478-A-25.wav,0,val
694_176.57.wav,1,test
1-75190-A-8.wav,0,train
329_203.14.wav,1,train
712_0.16.wav,1,train
914_52.32.wav,1,test
1-260640-A-2.wav,0,train
4-167063-A-11.wav,0,train
5-198891-D-8.wav,0,train
1-155858-D-25.wav,0,val
3-103401-C-33.wav,0,val
262_339.21.wav,1,test
707_98.57.wav,1,train
1266_51.58.wav,1,train
1224_17.94.wav,1,test
411_0.77.wav,1,train
2-196688-A-8.wav,0,val
1-172649-C-40.wav,0,test
2-109374-A-16.wav,0,train
1211_249.95.wav,1,train
2-25292-A-22.wav,0,val
3-103599-A-25.wav,0,test
592_111.32.wav,1,val
4-125072-B-19.wav,0,test
979_44.45.wav,1,test
5-198891-A-8.wav,0,test
1-79220-A-17.wav,0,val
458_70.12.wav,1,val
2-135649-A-45.wav,0,train
1358_40.04.wav,1,test
645_35.26.wav,1,val
241_10.08.wav,1,test
880_360.77.wav,1,test
1144_250.07.wav,1,train
1-19026-A-43.wav,0,test
808_219.13.wav,1,test
820_124.91.wav,1,val
145_68.86.wav,1,train
153_59.8.wav,1,train
1038_345.05.wav,1,train
3-141240-B-44.wav,0,val
848_68.13.wav,1,test
894_32.65.wav,1,test
1440_180.93.wav,1,val
739_24.6.wav,1,train
3-155642-A-11.wav,0,test
3-112557-A-23.wav,0,test
553_25.29.wav,1,train
4-195707-A-13.wav,0,test
2-110417-B-28.wav,0,test
318_75.77.wav,1,train
5-242490-A-14.wav,0,test
477_38.49.wav,1,train
1379_55.44.wav,1,train
1341_202.14.wav,1,test
21_105.65.wav,1,test
601_33.86.wav,1,val
3-135650-B-45.wav,0,test
368_21.59.wav,1,val
949_261.57.wav,1,train
1592_161.4.wav,1,test
980_59.42.wav,1,train
221_10.11.wav,1,val
748_340.22.wav,1,train
542_111.58.wav,1,train
704_22.47.wav,1,val
1162_230.72.wav,1,train
4-194981-A-25.wav,0,test
359_20.05.wav,1,train
930_59.13.wav,1,train
5-177957-A-40.wav,0,test
3-117504-B-16.wav,0,test
1-65483-A-13.wav,0,val
702_40.04.wav,1,train
1-51147-A-25.wav,0,val
1384_28.3.wav,1,train
1-36393-A-23.wav,0,val
784_38.21.wav,1,test
4-99644-D-4.wav,0,val
385_33.51.wav,1,test
4-175856-A-43.wav,0,test
1078_38.84.wav,1,train
902_30.99.wav,1,test
2-83270-A-13.wav,0,test
132_10.07.wav,1,test
2-81970-A-7.wav,0,test
1200_300.03.wav,1,train
601_21.71.wav,1,test
61_35.65.wav,1,test
1209_49.18.wav,1,test
1167_70.1.wav,1,train
1-38560-A-14.wav,0,val
1198_14.13.wav,1,train
915_433.24.wav,1,train
946_1.38.wav,1,train
1292_20.04.wav,1,train
98_154.83.wav,1,train
739_43.05.wav,1,test
2-109231-A-9.wav,0,test
1-51436-A-17.wav,0,val
690_317.69.wav,1,val
175_41.55.wav,1,val
1271_304.81.wav,1,test
1-49409-A-8.wav,0,val
1070_45.21.wav,1,train
3-124600-A-19.wav,0,test
1527_77.35.wav,1,val
1358_30.04.wav,1,test
1-26176-A-43.wav,0,train
4-234644-A-2.wav,0,train
5-243773-A-44.wav,0,test
593_50.04.wav,1,train
1030_13.51.wav,1,train
822_56.12.wav,1,test
1249_129.74.wav,1,train
374_20.04.wav,1,test
3-128512-A-47.wav,0,train
4-198025-A-23.wav,0,train
4-175846-A-43.wav,0,train
622_503.81.wav,1,train
1502_7.62.wav,1,val
588_83.47.wav,1,val
574_9.38.wav,1,val
442_246.18.wav,1,val
1200_330.03.wav,1,test
1476_28.76.wav,1,train
1251_574.02.wav,1,test
801_10.1.wav,1,train
1144_80.07.wav,1,test
1106_306.14.wav,1,train
1569_102.41.wav,1,val
479_0.07.wav,1,train
1027_159.25.wav,1,test
525_177.39.wav,1,train
3-197435-A-22.wav,0,test
1-47709-A-16.wav,0,test
43_9.27.wav,1,test
537_99.0.wav,1,test
2-72547-D-14.wav,0,val
1111_20.61.wav,1,val
738_726.73.wav,1,test
2-109371-B-16.wav,0,train
726_146.04.wav,1,test
508_18.04.wav,1,train
928_10.76.wav,1,test
182_6.29.wav,1,test
5-127990-A-2.wav,0,val
4-165791-A-45.wav,0,train
3-68630-C-40.wav,0,train
1-101296-A-19.wav,0,test
924_46.55.wav,1,train
811_138.65.wav,1,train
748_128.45.wav,1,test
4-183882-A-28.wav,0,train
1-172649-F-40.wav,0,train
810_113.93.wav,1,test
5-212730-A-17.wav,0,train
584_27.81.wav,1,test
5-199284-A-45.wav,0,train
1-50661-A-44.wav,0,train
967_82.78.wav,1,train
1212_355.25.wav,1,val
435_37.1.wav,1,train
965_53.12.wav,1,train
1570_19.62.wav,1,train
3-149448-A-17.wav,0,test
508_38.04.wav,1,train
472_84.93.wav,1,train
498_41.23.wav,1,val
5-189237-A-12.wav,0,test
3-163459-A-0.wav,0,val
133_5.47.wav,1,train
311_10.03.wav,1,train
1034_115.48.wav,1,val
1-59513-A-0.wav,0,train
1-56311-A-10.wav,0,train
1290_52.26.wav,1,train
2-108767-A-9.wav,0,train
793_50.51.wav,1,train
1401_0.27.wav,1,train
298_20.08.wav,1,val
3-68630-A-40.wav,0,test
1194_158.4.wav,1,train
269_321.42.wav,1,train
957_34.75.wav,1,val
5-198278-C-7.wav,0,train
920_219.76.wav,1,train
2-83934-B-5.wav,0,val
3-108451-A-17.wav,0,train
5-233312-A-28.wav,0,train
400_10.75.wav,1,test
1580_25.16.wav,1,train
786_40.13.wav,1,test
1335_97.56.wav,1,test
715_207.11.wav,1,train
1-119125-A-45.wav,0,val
