	FileName	data-ytid	data-start	data-end
589	589.mp4	L4hZrgWAt0A	40	50
590	590.mp4	L4wQuGSI30s	80	90
591	591.mp4	L8iOrkk4dHI	60	70
592	592.mp4	L9bY51Er3hk	30	40
593	593.mp4	LHCCOsCIGSc	10	20
594	594.mp4	LIwpkjgni7I	40	50
595	595.mp4	LJPBzpoEJtw	30	40
596	596.mp4	LOTibagId-E	30	40
597	597.mp4	LTcGCWM7u10	520	530
598	598.mp4	LX-7XM35PCE	90	100
599	599.mp4	LXkUfPG3jKo	340	350
600	600.mp4	LYadFGHyPow	350	360
601	601.mp4	LZ6oDntUV2c	40	50
602	602.mp4	Lbc2o2vbm7A	20	30
603	603.mp4	Lc_F4xsnUWY	10	20
604	604.mp4	Lf0WhS_1wwQ	270	280
605	605.mp4	LhUr6xCmYHQ	110	120
606	606.mp4	LrWwi0-wcrg	30	40
607	607.mp4	Lsp9WWuPEfw	50	60
608	608.mp4	LtbfZJFJZgc	20	30
609	609.mp4	LtoXgY38SzI	30	40
610	610.mp4	LtqXpk2YGls	10	20
611	611.mp4	M1KvQp2NUq0	120	130
612	612.mp4	M9mBJmt4EXs	10	20
613	613.mp4	MAWxGLr3OIM	390	400
614	614.mp4	MBXb4BtDU5U	170	180
615	615.mp4	MEa3O1OEVCA	20	30
616	616.mp4	MF-hU9pTVro	10	20
617	617.mp4	MFPSrq76PM8	50	60
618	618.mp4	MH_8zAWvbgM	20	30
619	619.mp4	MHsRa_x7fpA	29	39
620	620.mp4	ML6xJBRSsPw	230	240
621	621.mp4	MNUX6LCrVpg	30	40
622	622.mp4	MQa8rj-y4rM	300	310
623	623.mp4	MQtoz5DX0pw	0	10
624	624.mp4	MVx1lq1COng	170	180
625	625.mp4	MXl-E_bUFO8	340	350
626	626.mp4	MYJsdJqCSVo	30	40
627	627.mp4	M_J6d0tj_C4	30	40
628	628.mp4	MaWOmkbvb4g	470	480
629	629.mp4	MfiszhvwDzI	400	410
630	630.mp4	MhgpMCvN998	0	10
631	631.mp4	Mhl1KBik5EI	30	40
632	632.mp4	Msh94MTYC6A	290	300
633	633.mp4	N4sW3gpEzfU	70	80
634	634.mp4	N8GeXBvT3xc	30	40
635	635.mp4	N8vVPdo7CJU	290	300
636	636.mp4	NBONmkNn8e8	80	90
637	637.mp4	NEXGbwxyG1k	20	30
638	638.mp4	NJGQDfryU1A	70	80
639	639.mp4	NNOR-uEoFTA	100	110
640	640.mp4	NRlDEWb3kdY	70	80
641	641.mp4	NW9K0RjuRTc	30	40
642	642.mp4	NWG1AQtapqg	170	180
643	643.mp4	NWvcseyTR0U	70	80
644	644.mp4	NaSGRWCzZYM	0	10
645	645.mp4	NalrpkD5DW8	80	90
646	646.mp4	NbR1RNT0x84	10	20
647	647.mp4	NbwgLBhsHnU	0	10
648	648.mp4	Nc7F6FweQwI	30	40
649	649.mp4	NddQ787IjIk	560	570
650	650.mp4	Ndgcvhn65rY	50	60
651	651.mp4	Ng11fsHykCE	90	100
652	652.mp4	Nszf2gBWruU	30	40
653	653.mp4	O--tLth7Yp8	30	40
654	654.mp4	O03Xg6CiGkI	160	170
655	655.mp4	O3U_6IBaDmQ	410	420
656	656.mp4	O4jTK4cqsqY	30	40
657	657.mp4	OAUaBPCguHY	90	100
658	658.mp4	OD_Evkuomrc	0	10
659	659.mp4	OEpL4gA0ze4	70	80
660	660.mp4	OHAgRsCuRJQ	240	250
661	661.mp4	OIDsUOv17bY	30	40
662	662.mp4	OL90w0OzNxs	10	20
663	663.mp4	OOunYet7BEY	400	410
664	664.mp4	OQWTCyZFZQ0	240	250
665	665.mp4	OQo68V7DF0o	110	120
666	666.mp4	OR5u7RDEwto	30	40
667	667.mp4	ORrepO9EwxI	100	110
668	668.mp4	OS75pMCauNQ	90	100
669	669.mp4	OUOp8Ynf_as	100	110
670	670.mp4	OUqrl2LA-SU	50	60
671	671.mp4	OVNtuxOm5ZA	10	20
672	672.mp4	OZk7zLHtTfU	120	130
673	673.mp4	O_CxliNc9Yo	120	130
674	674.mp4	OdL5_v9ilJ0	30	40
675	675.mp4	OdOIHGWEsqg	30	40
676	676.mp4	Odf3ZqkNx3A	30	40
677	677.mp4	Of6Yhq0dirE	100	110
678	678.mp4	Oix_l1SQlj8	20	30
679	679.mp4	Oj-ZhnCb244	87	97
680	680.mp4	OkNNMU5DsK4	10	20
681	681.mp4	Ow2ooQlgGV4	420	430
682	682.mp4	Ox32JwD3kxg	10	20
683	683.mp4	OytW_Wbwd7E	190	200
684	684.mp4	OzlperRLFdg	20	30
685	685.mp4	P-UI-VAh0UI	0	10
686	686.mp4	P1ralSTeajk	220	230
687	687.mp4	P2cC4rFXr_4	30	40
688	688.mp4	P4WwQ4-SQN4	28	38
689	689.mp4	P9w08Uj1xGI	30	40
690	690.mp4	P9wwKkltOqo	30	40
691	691.mp4	PGPgBu0yYfo	30	40
692	692.mp4	PMseEKzkQho	70	80
693	693.mp4	PNCo2MIJ6MA	30	40
694	694.mp4	PPrvYk7id7c	30	40
695	695.mp4	PURNt0pI8kM	30	40
696	696.mp4	PV5l8NUMXBU	120	130
697	697.mp4	PWP6JBTeMsM	30	40
698	698.mp4	PXAqyPrlkYI	140	150
699	699.mp4	PaAg2L4dd04	0	10
700	700.mp4	PboIASxaflM	10	20
701	701.mp4	Pc6d7q9UGpE	150	160
702	702.mp4	Pf2gwK-OzlY	0	10
703	703.mp4	PgojrXxAeLo	350	360
704	704.mp4	PiDXnLvQIDg	60	70
705	705.mp4	PjzVn7H0dsE	30	40
706	706.mp4	Pq1yTW0rXQA	10	20
707	707.mp4	PqPbDwuLHCE	50	60
708	708.mp4	Pw3Y_7Py3pE	8	18
709	709.mp4	PyU2-JLFf5w	190	200
710	710.mp4	Q-j7h0fr7VU	0	10
711	711.mp4	Q2vZ0xs7h2E	80	90
712	712.mp4	Q4X3Nk41WVQ	30	40
713	713.mp4	Q85Ici0nt88	280	290
714	714.mp4	QAMWpTKQeJM	130	140
715	715.mp4	QCvdVm3gDCo	240	250
716	716.mp4	QDrdcj-391I	10	20
717	717.mp4	QHbhG0seXyo	500	510
718	718.mp4	QRjb73UBNe4	0	10
719	719.mp4	QSKUKcn5xCM	30	40
720	720.mp4	QSoBNcHvtwI	230	240
721	721.mp4	QT8Xj5mkMFw	20	30
722	722.mp4	QWP_dKt49WE	30	40
723	723.mp4	QWvYwKEAEOE	0	10
724	724.mp4	Q_FWjRJ3AyI	60	70
725	725.mp4	Q_kZuYq50-k	40	50
726	726.mp4	QauiXuF0ac8	120	130
727	727.mp4	Qb0LUJzJf64	120	130
728	728.mp4	QgoqhLqaXGA	530	540
729	729.mp4	QgxKwFLcRiQ	10	20
730	730.mp4	QiRy_Gxyf78	40	50
731	731.mp4	Qiv1-j3evd4	230	240
732	732.mp4	QjzBMyHQUiA	30	40
733	733.mp4	QkGrdUWsq8k	30	40
734	734.mp4	QkMoG1WaTHQ	40	50
735	735.mp4	QkQQqRRK4MA	230	240
736	736.mp4	QrN7C962_RM	110	120
737	737.mp4	QsmT9pHdcF8	170	180
738	738.mp4	R1Ydodex5Us	340	350
739	739.mp4	R3uoQk71wH4	30	40
740	740.mp4	R3urAFIoKzQ	0	10
741	741.mp4	R6485ssu6HI	150	160
742	742.mp4	R9PDeAPNRMg	200	210
743	743.mp4	RDPUd3gWO6Q	30	40
744	744.mp4	REWGUzfTvc4	10	20
745	745.mp4	RIlsjOn1gFE	90	100
746	746.mp4	RM73Nue6Mmw	240	250
747	747.mp4	RclHxXNlzUY	20	30
748	748.mp4	RdgS91QrpaU	100	110
749	749.mp4	RdoxQoiKrek	210	220
750	750.mp4	RlOzRdX05xg	120	130
751	751.mp4	Rta3Phu25Co	70	80
752	752.mp4	S-fsXudEpW4	50	60
753	753.mp4	S1pXplazu5A	70	80
754	754.mp4	S45cdr4x-mc	80	90
755	755.mp4	S6iSLsKnX5A	70	80
756	756.mp4	S6vU-m0kO14	20	30
757	757.mp4	S71IOxk9pyI	30	40
758	758.mp4	SBU8bSGWnlY	130	140
759	759.mp4	SB__hc4PB6s	110	120
760	760.mp4	SCcNLeTVodQ	30	40
761	761.mp4	SDNG7SKNUm8	50	60
762	762.mp4	SEJVNN-6nBU	22	32
763	763.mp4	SEoEAq9ZiYY	30	40
764	764.mp4	SGdSYIOgeSg	30	40
765	765.mp4	SJ5Ztt0l3sk	30	40
766	766.mp4	SJTqc4w2bt0	90	100
767	767.mp4	SMKCFYD7OMI	30	40
768	768.mp4	SR8JlAXuB4w	40	50
769	769.mp4	SStX4QI9MSI	30	40
770	770.mp4	STyaGr0aAyU	560	570
771	771.mp4	ScU8RRYu5jY	30	40
772	772.mp4	Sgz14NX2vaU	210	220
773	773.mp4	Sh0o8h61Xe8	20	30
774	774.mp4	SirSDqaAj68	20	30
775	775.mp4	SpfweUT6h0g	310	320
776	776.mp4	SzVhTvU4FCE	110	120
777	777.mp4	T-YF1Hq5skk	30	40
778	778.mp4	T-rmJ7Q4wKA	30	40
779	779.mp4	T1fdtu0NdWI	390	400
780	780.mp4	T2BgeYHFyBw	280	290
781	781.mp4	T9nk8uwdJyw	150	160
782	782.mp4	TBtXmRHFZrE	30	40
783	783.mp4	TFBHQc4COYQ	160	170
784	784.mp4	TL3XUlDy1mA	20	30
785	785.mp4	TNy6bYvSbd4	30	40
786	786.mp4	TQ8ZSYWGcTY	10	20
787	787.mp4	TRd3PEbDY_I	10	20
788	788.mp4	TSEtz2I0_cM	10	20
789	789.mp4	TTfyqahHVzc	50	60
790	790.mp4	TWd58LpF4T8	20	30
791	791.mp4	T_XR-BXYfnU	50	60
792	792.mp4	Ta7drLVWUls	0	10
793	793.mp4	Ta__Ev0mkBk	30	40
794	794.mp4	Tb1tvTSRD9M	0	10
795	795.mp4	TbmhIZEX6XA	110	120
796	796.mp4	TdMyGh_Yr_s	100	110
797	797.mp4	TeDqdC16Wn0	30	40
798	798.mp4	Th6ppQ7e2YU	30	40
799	799.mp4	TiNWKPblpIM	30	40
800	800.mp4	TjKO55TZ0JE	30	40
801	801.mp4	Tjc6ogDdeTM	0	10
802	802.mp4	TjgCtHX-gxc	120	130
803	803.mp4	TkpRorcLW38	10	20
804	804.mp4	TksHxfSHuc4	30	40
805	805.mp4	Tl-hvN3KMes	10	20
806	806.mp4	TlnQnFFX_4g	30	40
807	807.mp4	TmxbH4wC2Vk	240	250
808	808.mp4	Tn5XgcQrkcI	20	30
809	809.mp4	TpPomddqXuY	230	240
810	810.mp4	TpyDyZ7Phvc	30	40
811	811.mp4	Ty9gOqMBMvM	120	130
812	812.mp4	U2fx3wsK1no	0	10
813	813.mp4	U3COtQZORMU	20	30
814	814.mp4	U3FNEvzXAkk	30	40
815	815.mp4	U3t6IKbOLiA	110	120
816	816.mp4	U6HksBTAAQ8	0	10
817	817.mp4	UBGYGsmQWRY	390	400
818	818.mp4	UE4d7DxV1zE	30	40
819	819.mp4	UJ12Y9bZFdM	230	240
820	820.mp4	UK0L90SyV10	10	20
821	821.mp4	UKl7jiJDMc8	10	20
822	822.mp4	UNhZM1m5dqE	330	340
823	823.mp4	UOrCn0InJl8	459	469
824	824.mp4	UZa9eAlWr34	100	110
825	825.mp4	UZeeXVpSv6g	0	10
826	826.mp4	UeNi3cp1kiA	30	40
827	827.mp4	UhWdhsipTuI	30	40
828	828.mp4	Ul796E59yW0	30	40
829	829.mp4	Ulz1urzNY7s	30	40
830	830.mp4	UneY1KKuxYo	260	270
831	831.mp4	UrUjj6l39L8	50	60
832	832.mp4	Us3_RseJ5x0	520	530
833	833.mp4	UxQQmVCyZdc	380	390
834	834.mp4	UyIaN9KUK-E	60	70
835	835.mp4	UzVdhAgXc2Q	30	40
836	836.mp4	V2MEre4wQwc	220	230
837	837.mp4	V5kvi4Rzxsw	360	370
838	838.mp4	V7b8PBiQql4	560	570
839	839.mp4	V9IeUO1TCoA	30	40
840	840.mp4	V9lyhxXzt3Q	420	430
841	841.mp4	VBJr3r1DhU8	60	70
842	842.mp4	VDSyq8F4siY	160	170
843	843.mp4	VH29veQ0ShU	160	170
844	844.mp4	VHjXObPmpqE	0	10
845	845.mp4	VIKFKvc5_9c	30	40
846	846.mp4	VJA1lcYNQEY	30	40
847	847.mp4	VKwVxK0ZynE	60	70
848	848.mp4	VNqRPrdUWfo	30	40
849	849.mp4	VOeOWM6TUG4	10	20
850	850.mp4	VSDB4p7b90w	30	40
851	851.mp4	VUJieBrG_vs	90	100
852	852.mp4	VUuS_5L1vkw	90	100
853	853.mp4	V_tLttshtP4	30	40
854	854.mp4	VaGwYIZA5mk	160	170
855	855.mp4	VdiukDA1Fa8	30	40
856	856.mp4	VenqbzGOwvU	310	320
857	857.mp4	VgC8CRHbe2A	60	70
858	858.mp4	VnbMEKHS7-M	30	40
859	859.mp4	Vr0LmO4OBPk	40	50
860	860.mp4	VslCSAbZvJk	0	10
861	861.mp4	Vv4fHLa-Wik	310	320
862	862.mp4	VwaCc0eGBH8	40	50
863	863.mp4	Vwfzey2Fwq4	140	150
864	864.mp4	VzHbC9yEfwg	30	40
865	865.mp4	W16UeKBMmrA	20	30
866	866.mp4	W312cDoUweA	10	20
867	867.mp4	W430D2PxXXY	160	170
868	868.mp4	W7MNwPlhxbk	160	170
869	869.mp4	W8EBIe2x3FQ	5	15
870	870.mp4	WDAxpni8Dkk	30	40
871	871.mp4	WDUxkEqeXAQ	30	40
872	872.mp4	WFuHJ0Y-_nQ	590	600
873	873.mp4	WHzUPzWkST0	90	100
874	874.mp4	WKqWPXLn1SI	30	40
875	875.mp4	WLKFP35ej5M	260	270
876	876.mp4	WQXVBNYtRBI	50	60
877	877.mp4	WRdF3NCz9RM	140	150
878	878.mp4	WY-24kHXjKM	30	40
879	879.mp4	W_uN2FruwHc	30	40
880	880.mp4	Web5Z6VweSY	410	420
881	881.mp4	WfjvhbtdGOQ	340	350
882	882.mp4	Wl5YdHn7fS8	20	30
883	883.mp4	WlAbMQdJYqc	40	50
884	884.mp4	WlnGSkKs5pA	90	100
885	885.mp4	Ws0o-zMVZyQ	0	10
886	886.mp4	Wsek1KSP6sY	250	260
887	887.mp4	WtsLE9Wy6wk	20	30
888	888.mp4	X0ujmNmRoxk	30	40
889	889.mp4	X64SGrIkqTQ	140	150
890	890.mp4	X7Rrasb2QEM	110	120
891	891.mp4	X8PwhMvVz4c	50	60
892	892.mp4	XGDZc4LV1p4	30	40
893	893.mp4	XJ8jgH-7VvE	10	20
894	894.mp4	XJSRthb6Fsw	30	40
895	895.mp4	XK89yCwLvu4	150	160
896	896.mp4	XLn8XrQ5vaQ	30	40
897	897.mp4	XPI43woe3Os	20	30
898	898.mp4	XSJzshsMz30	30	40
899	899.mp4	XXEbReiK4rQ	50	60
900	900.mp4	XXWhLO1IsHc	30	40
901	901.mp4	XZ7Mf7GMkko	10	20
902	902.mp4	XZb_KCgzAKI	130	140
903	903.mp4	XZkmrbZ8E-0	60	70
904	904.mp4	XZvmRvqsk0I	40	50
905	905.mp4	XaWZFT8Xwqw	20	30
906	906.mp4	XbvzRNwtVSc	20	30
907	907.mp4	XhMPgL52zqM	50	60
908	908.mp4	Xm4u2s8poGw	60	70
909	909.mp4	XoL1T4Uc6mk	30	40
910	910.mp4	Xpk7zsAc4Wg	80	90
911	911.mp4	XuP6Ynfvphc	40	50
912	912.mp4	Y4JfR36zPi4	130	140
913	913.mp4	YFjSFVUM7y4	30	40
914	914.mp4	YGXmjXrshDg	300	310
915	915.mp4	YK1QgnqjZ9M	30	40
916	916.mp4	YKS7f_jbAD0	60	70
917	917.mp4	YN-H7hCCGuw	110	120
918	918.mp4	YN0lxyXW6bE	20	30
919	919.mp4	YSCIL6oHWs8	110	120
920	920.mp4	YSKTKvsksr8	60	70
921	921.mp4	YUnPXGiIGf8	120	130
922	922.mp4	YcN8128Aglw	30	40
923	923.mp4	Ycm17vExq_Y	30	40
924	924.mp4	YdBib3p2tLE	30	40
925	925.mp4	Yf-XSqHz148	300	310
926	926.mp4	YkMl2MwZ7oE	18	28
927	927.mp4	YlItCsLK4h4	60	70
928	928.mp4	Yrh5x6Vl64c	70	80
929	929.mp4	YvnbgvXrn40	30	40
930	930.mp4	YzoNc-DFxyQ	30	40
931	931.mp4	Z1ofRtPkGlw	70	80
932	932.mp4	Z4MvaT1AYss	110	120
933	933.mp4	Z7PxJ-AmV6I	10	20
934	934.mp4	Z8QctoK671Y	0	10
935	935.mp4	Z9ky7YM_wsc	0	10
936	936.mp4	ZAw25udrgc4	220	230
937	937.mp4	ZDOojZ7yre4	180	190
938	938.mp4	ZE6_E8CQ24c	20	30
939	939.mp4	ZFfTfUWPwhY	60	70
940	940.mp4	ZGWe3XU4t4Y	0	10
941	941.mp4	ZH8T-vYx7c8	30	40
942	942.mp4	ZI60bV9pf0E	90	100
943	943.mp4	ZJ5sOI4NgjY	90	100
944	944.mp4	ZPJANiTXuqk	39	49
945	945.mp4	ZQykT3D3lU4	30	40
946	946.mp4	ZUo0XMQ68AA	120	130
947	947.mp4	ZglW6_cdXMc	50	60
948	948.mp4	ZlTttYgo8GI	30	40
949	949.mp4	Zlh-uLC-k6M	10	20
950	950.mp4	Zo_I9C096hk	110	120
951	951.mp4	Zp15qBo47Qk	320	330
952	952.mp4	ZqmCvcsPOH0	30	40
953	953.mp4	ZrOnmXSpGzs	0	10
954	954.mp4	Zs1NK7I5zzk	390	400
955	955.mp4	ZsEIYULKCZ0	20	30
956	956.mp4	ZxWByp20hls	30	40
957	957.mp4	Zxvr4J3n4K0	520	530
958	958.mp4	_1-jlHEhfvc	30	40
959	959.mp4	_6xbRDLFOEk	30	40
960	960.mp4	_9IyqbNkaoU	320	330
961	961.mp4	_AWLuFBcPeQ	40	50
962	962.mp4	_CAakKtIb48	23	33
963	963.mp4	_M6zwxl2NNI	190	200
964	964.mp4	_M86i25A4U4	70	80
965	965.mp4	_NxHV6nZla0	70	80
966	966.mp4	_SDmvgQWnp8	120	130
967	967.mp4	_UJuZGms74M	70	80
968	968.mp4	_XDb9Jp0OqA	30	40
969	969.mp4	_Xzok7LYUBs	100	110
970	970.mp4	_Y7fnMf9oUg	130	140
971	971.mp4	_d3Av_Hdang	30	40
972	972.mp4	_fNnM9pr1kM	550	560
973	973.mp4	_if557QC-zE	30	40
974	974.mp4	_knj_9JEm-U	0	10
975	975.mp4	_nlx8tRr3r0	350	360
976	976.mp4	_pdvWZ8Gwn8	170	180
977	977.mp4	_sA56nnkAjk	30	40
978	978.mp4	_vqSF8Xi_-s	30	40
979	979.mp4	_yRFAw-sQ0s	150	160
980	980.mp4	a-WQKCe9tKk	280	290
981	981.mp4	a-cDwZB8_zY	150	160
982	982.mp4	a0ns-MykL1Y	30	40
983	983.mp4	a1LGAn2HQV8	130	140
984	984.mp4	a1Pre3vdTYo	40	50
985	985.mp4	a5C_KV928WU	10	20
986	986.mp4	a5vQ2AO8RCQ	150	160
987	987.mp4	aDXai2j982Q	50	60
988	988.mp4	aJb09Ttp69Q	70	80
989	989.mp4	aJstpH-lYSk	30	40
990	990.mp4	aKe_nbHDsIQ	10	20
991	991.mp4	aQU8jpzb6uU	15	25
992	992.mp4	aQtUu15cZlA	520	530
993	993.mp4	aWq1JCGQgkg	50	60
994	994.mp4	aXPgVStYgZE	450	460
995	995.mp4	aZZXmwxkjQ4	10	20
996	996.mp4	a_EbiX2hGSY	18	28
997	997.mp4	acckNXOZ9G8	200	210
998	998.mp4	aeLJEY-XLD0	70	80
999	999.mp4	ahovKRueJ8A	0	10
1000	1000.mp4	aot7YglzX3k	30	40
1001	1001.mp4	aqhELp8-o_c	260	270
1002	1002.mp4	axr1fuHMcmA	390	400
1003	1003.mp4	b-04KOwpaZo	30	40
1004	1004.mp4	b0Tpu878uqs	40	50
1005	1005.mp4	b42EJ0iPKIU	30	40
1006	1006.mp4	b55EUpsB6oA	70	80
1007	1007.mp4	bCOr9pgRZn4	100	110
1008	1008.mp4	bFKzQdEufUg	40	50
1009	1009.mp4	bFXab6nAlUM	20	30
1010	1010.mp4	bGDPImSNZVM	30	40
1011	1011.mp4	bHeV-v7brLo	10	20
1012	1012.mp4	bMVqeu3_St0	10	20
1013	1013.mp4	bPtI8ajtFJM	18	28
1014	1014.mp4	bRuJev7JLxA	100	110
1015	1015.mp4	bSkazz-wGQc	70	80
1016	1016.mp4	bUiMboOP2Os	230	240
1017	1017.mp4	bWoqHajtbZc	90	100
1018	1018.mp4	bX3wul2OQKY	20	30
1019	1019.mp4	bZlcDUxxk9A	40	50
1020	1020.mp4	baiCM1NKMyc	40	50
1021	1021.mp4	bc1tjO0X4U4	20	30
1022	1022.mp4	bgNpB82jN88	30	40
1023	1023.mp4	bhOWXjQ12qM	10	20
1024	1024.mp4	bk7sK4J7LpM	30	40
1025	1025.mp4	bp7aAhJBGp0	260	270
1026	1026.mp4	bpjXesdmWJ4	150	160
1027	1027.mp4	bpz9VbZcEbk	280	290
1028	1028.mp4	bsZjGFuu5BQ	50	60
1029	1029.mp4	bvlPH6tfh38	30	40
1030	1030.mp4	byKyS1Ifq2Q	120	130
1031	1031.mp4	bzkle-2peYQ	70	80
1032	1032.mp4	c0KIvLfO5GM	10	20
1033	1033.mp4	c2kAy1kOqjI	110	120
1034	1034.mp4	c32m3x0qIEo	280	290
1035	1035.mp4	c4NFS6T1C4k	40	50
1036	1036.mp4	c5GQ1w5Iq2o	40	50
1037	1037.mp4	c9xa5zorYWo	10	20
1038	1038.mp4	cA7XWdlNU60	40	50
1039	1039.mp4	cBmw9WWJOms	20	30
1040	1040.mp4	cEUlRS0SJ0g	280	290
1041	1041.mp4	cFmYyG9gFFI	40	50
1042	1042.mp4	cG7MewpScjk	30	40
1043	1043.mp4	cJRviXZkA3E	10	20
1044	1044.mp4	cJxmZX4rcFM	30	40
1045	1045.mp4	cLddM8Al17A	10	20
1046	1046.mp4	cN5IsXBc59w	30	40
1047	1047.mp4	cP4fdRaFr0Y	40	50
1048	1048.mp4	cPEdI99o3Tc	30	40
1049	1049.mp4	cPlazgXFzCo	220	230
1050	1050.mp4	cPpI2RP9Gfk	120	130
1051	1051.mp4	cPsUkYBTjos	190	200
1052	1052.mp4	cSQd8vVgaAo	20	30
1053	1053.mp4	cSdwnAQKZ80	10	20
1054	1054.mp4	cTM3C5gNbTA	30	40
1055	1055.mp4	cWQevv2VRY8	30	40
1056	1056.mp4	c_GJ8lEQayg	290	300
1057	1057.mp4	cf21xOlwAhc	30	40
1058	1058.mp4	cg9zHGAumM0	10	20
1059	1059.mp4	cjT02r-r9YM	120	130
1060	1060.mp4	cjwrRgMmXZ8	240	250
1061	1061.mp4	clEJU4UDI6U	140	150
1062	1062.mp4	clqpHTYJ3Bw	70	80
1063	1063.mp4	coqQX63fUdU	30	40
1064	1064.mp4	cpUQHj8AzIU	420	430
1065	1065.mp4	cpi7EX2B4gg	20	30
1066	1066.mp4	cqtb_KAeIZw	40	50
1067	1067.mp4	crapyE4c6ow	0	10
1068	1068.mp4	cty3N1hg8XQ	40	50
1069	1069.mp4	cuy9d0O0EUE	30	40
1070	1070.mp4	cxh2uD56xRU	30	40
1071	1071.mp4	cxxdtof84gw	50	60
1072	1072.mp4	d1CYduzNxdo	10	20
1073	1073.mp4	d2lKElTArE4	50	60
1074	1074.mp4	d51wpml80f4	90	100
1075	1075.mp4	d5AKgq5JDBA	30	40
1076	1076.mp4	d8Le-Q7HBkw	160	170
1077	1077.mp4	d8quFTEpFHA	20	30
1078	1078.mp4	d9QM-2K9jPA	560	570
1079	1079.mp4	dBcNYMw3CKY	30	40
1080	1080.mp4	dJ7PZ9A0lDk	20	30
1081	1081.mp4	dL8hjIHxQ3Y	10	20
1082	1082.mp4	dNnFoCeabg0	30	40
1083	1083.mp4	dOQCPeT0IU8	80	90
1084	1084.mp4	dTLV0Mv6N9M	0	10
1085	1085.mp4	dV5JdImsg44	10	20
1086	1086.mp4	dWgMWbr2eJs	120	130
1087	1087.mp4	dY-f4c9pECQ	310	320
1088	1088.mp4	dawxHEW8u2Q	60	70
1089	1089.mp4	dbtKOEXEWcU	190	200
1090	1090.mp4	dcNGl6Z1Hp8	60	70
1091	1091.mp4	dem8ht4oN90	290	300
1092	1092.mp4	dfWuB2RYMdw	90	100
1093	1093.mp4	djtuEZeBYkE	0	10
1094	1094.mp4	dk5RqoGEcTM	100	110
1095	1095.mp4	dky6_4_dwbg	90	100
1096	1096.mp4	dmF3SEgOqC4	210	220
1097	1097.mp4	dn60AwYbB3E	50	60
1098	1098.mp4	dqvqNEjnqlM	20	30
1099	1099.mp4	drDP3svhpuE	140	150
1100	1100.mp4	drIqxiioHYg	190	200
1101	1101.mp4	drdcwOg-TR4	30	40
1102	1102.mp4	duzpidPK6zI	160	170
1103	1103.mp4	e2f7EHpz5KQ	30	40
1104	1104.mp4	e72c6GHLm0U	30	40
1105	1105.mp4	e7bfiYWI0c0	0	10
1106	1106.mp4	e7tCwEFuNzY	10	20
1107	1107.mp4	eAnnyQjFWzY	410	420
1108	1108.mp4	eFeC0vKCShk	30	40
1109	1109.mp4	eFz53uW6Fho	130	140
1110	1110.mp4	eHAziqYEm3k	30	40
1111	1111.mp4	eHPMLzilElU	40	50
1112	1112.mp4	eMVBme-muJ8	30	40
1113	1113.mp4	eOGQ7PNOwpo	230	240
1114	1114.mp4	ePV7OSSJZRw	40	50
1115	1115.mp4	eR9XEhsi4JY	22	32
1116	1116.mp4	eRJ6xnoAOwQ	80	90
1117	1117.mp4	egEzRmtKZ4A	70	80
1118	1118.mp4	ejGPVGxjWBQ	0	9
1119	1119.mp4	eq410JhVB-E	10	20
1120	1120.mp4	ez3rWlm8AcM	5	15
1121	1121.mp4	f3JAR3QanXU	120	130
1122	1122.mp4	f4MQp5_0lE4	180	190
1123	1123.mp4	f6I01hYriF0	30	40
1124	1124.mp4	f9NRxKL_tlM	30	40
1125	1125.mp4	f9VihCkmrvE	30	40
1126	1126.mp4	fAdEurUC41w	230	240
1127	1127.mp4	fEk_247I5eA	280	290
1128	1128.mp4	fF9xCdJjQC0	140	150
1129	1129.mp4	fFahP-1uFwc	60	70
1130	1130.mp4	fFarEL2vmJE	0	10
1131	1131.mp4	fFoYjqavGVU	70	80
1132	1132.mp4	fLzo66H78EQ	10	20
1133	1133.mp4	fMSX20utRHI	60	70
1134	1134.mp4	fO250kjXV7U	0	10
1135	1135.mp4	fQTXM48NSCU	10	20
1136	1136.mp4	fTguqZG5Auk	10	20
1137	1137.mp4	fXS4OGMzjbc	30	40
1138	1138.mp4	fYpJldeYjOw	50	60
1139	1139.mp4	fZPf86wPZiQ	0	10
1140	1140.mp4	f_zu6ECXTM8	240	250
1141	1141.mp4	fcDDZmBWfWo	0	10
1142	1142.mp4	fcbknNzzlLU	170	180
1143	1143.mp4	fgXp1J_MSHQ	170	180
1144	1144.mp4	fiUK67T6LQs	30	40
1145	1145.mp4	fktFtFNUmc8	30	40
1146	1146.mp4	flhw_mApAx4	250	260
1147	1147.mp4	fp8O56_p-3A	80	90
1148	1148.mp4	fqlWLNe5HlQ	0	10
1149	1149.mp4	ft56JRT9fi4	30	40
1150	1150.mp4	fyxwCwbMZoE	140	150
1151	1151.mp4	g-bVhamxKdA	30	40
1152	1152.mp4	g6HeHbT3l1w	100	110
1153	1153.mp4	g98GoeDHVxY	50	60
1154	1154.mp4	g9T21WTpRrU	40	50
1155	1155.mp4	gAOhS-1idmo	30	40
1156	1156.mp4	gJ_TFW6PHs4	30	40
1157	1157.mp4	gKgoLmlXXf8	20	30
1158	1158.mp4	gMWUVX8bJc0	0	10
1159	1159.mp4	gMYK6KGoDxw	180	190
1160	1160.mp4	gNUTCDZUvS4	70	80
1161	1161.mp4	gQ8ckK_0T50	200	210
1162	1162.mp4	gUBVlNbf1Ig	20	30
